".id","period","time","team","etype","player","points","result","x","y","r","angle"
"20081210.PHXLAL",1,2010-02-02 00:00:00,"LAL","shot","Trevor Ariza",NA,"missed",48.4584994150791,6.00139675312676,24.2140033409535,14.3502152490020
"20081210.PHXLAL",2,2010-02-02 00:11:40,"LAL","shot","Jordan Farmar",NA,"missed",6.46330378972925,23.3328170129098,29.7998230892366,128.465294605218
"20081210.PHXLAL",2,2010-02-02 00:09:31,"LAL","shot","Sasha Vujacic",3,"made",2.27009463240393,5.17469367175363,23.3115004368307,167.174628260230
"20081210.PHXLAL",2,2010-02-02 00:07:38,"LAL","shot","Sasha Vujacic",NA,"missed",40.1101318146102,25.8239375394769,29.9197565748403,59.6671949609837
"20081210.PHXLAL",2,2010-02-02 00:06:14,"LAL","shot","Sasha Vujacic",3,"made",1.87849720567465,16.5445741831791,28.4310890816850,144.414413118516
"20081210.PHXLAL",2,2010-02-02 00:04:20,"LAL","shot","Derek Fisher",NA,"missed",49.2620426358189,6.16481622238643,25.0330116429904,14.2567491137352
"20081210.PHXLAL",2,2010-02-02 00:01:18,"LAL","shot","Luke Walton",NA,"missed",0.710654414258897,5.67949486291036,24.9445178522533,166.839178306072
"20081210.PHXLAL",3,2010-02-02 00:11:07,"LAL","shot","Derek Fisher",3,"made",30.8939468134195,28.5326681928709,29.1350607214724,78.3286634611428
"20081210.PHXLAL",3,2010-02-02 00:09:33,"LAL","shot","Kobe Bryant",3,"made",38.0232502748258,27.8454575093929,30.7404383772931,64.9346265331866
"20081210.PHXLAL",3,2010-02-02 00:05:35,"LAL","shot","Luke Walton",NA,"missed",48.24107451085,5.62029225169681,23.910985538312,13.5946073480761
"20081210.PHXLAL",3,2010-02-02 00:04:57,"LAL","shot","Luke Walton",NA,"missed",2.48882369487546,6.06557803414762,23.3140364486447,164.919939067376
"20081210.PHXLAL",3,2010-02-02 00:04:31,"LAL","shot","Kobe Bryant",NA,"missed",9.1122905605007,26.0965073611587,30.5523650096841,121.333304545665
"20081210.PHXLAL",3,2010-02-02 00:03:13,"LAL","shot","Kobe Bryant",NA,"missed",41.4225802477449,26.7209630734287,31.3641676051695,58.4253085814424
"20081210.PHXLAL",4,2010-02-02 00:11:29,"LAL","shot","Trevor Ariza",3,"made",12.4630230930634,26.9384704830591,29.7129093481555,114.956941212080
"20081210.PHXLAL",4,2010-02-02 00:10:38,"LAL","shot","Trevor Ariza",NA,"missed",47.9929748135619,8.26661407505162,24.4338658227251,19.7749226730951
"20081210.PHXLAL",4,2010-02-02 00:08:05,"LAL","shot","Jordan Farmar",NA,"missed",1.67346735741012,7.81407933635637,24.6005479817154,161.479833142516
"20081210.PHXLAL",4,2010-02-02 00:06:54,"LAL","shot","Jordan Farmar",NA,"missed",47.3118352217134,14.521708880784,26.6213827548295,33.058182616816
"20081210.PHXLAL",4,2010-02-02 00:06:27,"LAL","shot","Kobe Bryant",3,"made",4.87025006930344,21.0237536912318,29.1067870357063,133.755523041313
"20081210.PHXLAL",4,2010-02-02 00:00:59,"LAL","shot","Derek Fisher",NA,"missed",3.06881703482941,18.4045938632917,28.630505785342,139.996709641247
"20081212.SACLAL",1,2010-02-02 00:09:56,"LAL","shot","Derek Fisher",3,"made",47.4452576632611,8.30408582068048,23.9321422544537,20.3029928826315
"20081212.SACLAL",1,2010-02-02 00:09:30,"LAL","shot","Kobe Bryant",NA,"missed",10.8793243051041,28.6184337029699,31.9125089845927,116.262279766652
"20081212.SACLAL",1,2010-02-02 00:09:24,"LAL","shot","Luke Walton",NA,"missed",48.3701371939387,13.1799057098106,26.8304533503073,29.4214141501112
"20081212.SACLAL",1,2010-02-02 00:03:47,"LAL","shot","Jordan Farmar",NA,"missed",8.42840141081251,26.5352454485837,31.2847747445582,121.985302596154
"20081212.SACLAL",1,2010-02-02 00:02:32,"LAL","shot","Jordan Farmar",3,"made",48.5264593430329,8.0586995081976,24.8683921270114,18.9082657930950
"20081212.SACLAL",2,2010-02-02 00:06:47,"LAL","shot","Derek Fisher",NA,"missed",38.0575335107278,28.8569191265851,31.673663552896,65.6536146654883
"20081212.SACLAL",2,2010-02-02 00:05:08,"LAL","shot","Kobe Bryant",3,"made",6.15665696491487,24.5166893564165,30.9215076239325,127.545608875586
"20081212.SACLAL",2,2010-02-02 00:00:00,"LAL","shot","Pau Gasol",NA,"missed",43.5863361470401,26.6310916393995,32.4756359949558,55.0880924679584
"20081212.SACLAL",3,2010-02-02 00:05:02,"LAL","shot","Kobe Bryant",3,"made",40.0771053335629,27.9166887719184,31.7279154251821,61.6276273515732
"20081212.SACLAL",3,2010-02-02 00:02:17,"LAL","shot","Kobe Bryant",NA,"missed",40.4853693882469,27.0017045009881,31.1269772231281,60.1659016537349
"20081212.SACLAL",4,2010-02-02 00:11:16,"LAL","shot","Sasha Vujacic",NA,"missed",34.7545811175369,30.0919425385073,31.6334768642246,72.0394192648729
"20081212.SACLAL",4,2010-02-02 00:10:09,"LAL","shot","Sasha Vujacic",3,"made",9.07525054109283,29.2203929843381,33.2780560052434,118.589832685651
"20081212.SACLAL",4,2010-02-02 00:09:41,"LAL","shot","Trevor Ariza",3,"made",0.793193853925914,7.44422829756513,25.3255996718711,162.905963019496
"20081212.SACLAL",4,2010-02-02 00:07:39,"LAL","shot","Jordan Farmar",NA,"missed",2.02753300289623,21.2712179496884,31.3081291839064,137.202040654265
"20081212.SACLAL",4,2010-02-02 00:04:00,"LAL","shot","Lamar Odom",3,"made",39.6030971163418,27.6413324498571,31.2616970907345,62.1522126437052
"20081214.MINLAL",1,2010-02-02 00:10:17,"LAL","shot","Luke Walton",NA,"missed",1.84714629268274,5.50101459538564,23.7973905370123,166.634600341575
"20081214.MINLAL",1,2010-02-02 00:08:22,"LAL","shot","Derek Fisher",NA,"missed",12.6330668795854,30.227069104556,32.6590989076002,112.251157158198
"20081214.MINLAL",2,2010-02-02 00:08:57,"LAL","shot","Jordan Farmar",NA,"missed",38.5975947673433,28.2465117019601,31.3490032821755,64.294290741558
"20081214.MINLAL",2,2010-02-02 00:07:48,"LAL","shot","Sasha Vujacic",NA,"missed",47.8529818621464,7.19823263352737,23.9598274834768,17.4833857686990
"20081214.MINLAL",2,2010-02-02 00:06:52,"LAL","shot","Jordan Farmar",NA,"missed",15.6886173391249,29.7021208903752,31.1274450034645,107.405800153473
"20081214.MINLAL",2,2010-02-02 00:02:32,"LAL","shot","Trevor Ariza",3,"made",9.7153844339773,27.0992786341812,31.1125437001557,119.423996658573
"20081214.MINLAL",2,2010-02-02 00:01:28,"LAL","shot","Kobe Bryant",NA,"missed",45.2054222165607,24.2980649063829,31.6015038430813,50.2542725732192
"20081214.MINLAL",3,2010-02-02 00:09:02,"LAL","shot","Kobe Bryant",3,"made",24.8722064290196,31.5274037381168,31.5276627370791,90.2322421543682
"20081214.MINLAL",3,2010-02-02 00:06:11,"LAL","shot","Kobe Bryant",3,"made",49.3823353664484,11.8207898088731,27.0966667623071,25.8645520315437
"20081214.MINLAL",3,2010-02-02 00:03:53,"LAL","shot","Luke Walton",3,"made",1.86374480486847,8.54278174112551,24.6630376136184,159.733944163242
"20081214.MINLAL",3,2010-02-02 00:02:15,"LAL","shot","Jordan Farmar",3,"made",47.61805245094,7.54134315648116,23.842150768697,18.4394909763833
"20081214.MINLAL",4,2010-02-02 00:07:49,"LAL","shot","Jordan Farmar",NA,"missed",22.9298193384893,33.0273404773325,33.0921571822832,93.5866539585483
"20081214.MINLAL",4,2010-02-02 00:07:05,"LAL","shot","Kobe Bryant",NA,"missed",48.1495597248431,6.07807875424623,23.9341838548320,14.7113587256884
"20081214.MINLAL",4,2010-02-02 00:01:53,"LAL","shot","Kobe Bryant",NA,"missed",36.3518177696969,30.2244243179448,32.2859039214884,69.4146123712670
"20081214.MINLAL",4,2010-02-02 00:01:03,"LAL","shot","Kobe Bryant",NA,"missed",23.6591946007684,33.5634070611559,33.590177919616,92.2876599820421
"20081216.NYKLAL",1,2010-02-02 00:11:11,"LAL","shot","Luke Walton",3,"made",47.9555669378024,7.65246371389367,24.1974844628194,18.4363147445685
"20081216.NYKLAL",1,2010-02-02 00:10:13,"LAL","shot","Kobe Bryant",NA,"missed",19.2352714480367,32.5657514350023,33.0720465318398,100.038401531959
"20081216.NYKLAL",1,2010-02-02 00:08:06,"LAL","shot","Luke Walton",NA,"missed",47.5945434067398,6.18922188295983,23.4269046029466,15.3190003540496
"20081216.NYKLAL",1,2010-02-02 00:03:29,"LAL","shot","Derek Fisher",NA,"missed",41.1761860218830,24.820452447515,29.6264046741065,56.906583066334
"20081216.NYKLAL",1,2010-02-02 00:02:33,"LAL","shot","Derek Fisher",NA,"missed",21.3638669876382,30.7392297359183,30.9535411228046,96.746149751035
"20081216.NYKLAL",1,2010-02-02 00:00:22,"LAL","shot","Sasha Vujacic",NA,"missed",41.1750649192836,25.0922671002336,29.8538874080496,57.1932208290614
"20081216.NYKLAL",2,2010-02-02 00:10:57,"LAL","shot","Sasha Vujacic",3,"made",20.2946212973911,30.7025279875379,31.0610014899796,98.7131863029872
"20081216.NYKLAL",2,2010-02-02 00:08:24,"LAL","shot","Vladimir Radmanovic",NA,"missed",47.7700358508155,6.20537222316489,23.6004486625879,15.2442566381105
"20081216.NYKLAL",2,2010-02-02 00:00:40,"LAL","shot","Kobe Bryant",NA,"missed",36.4544728009496,29.9122734302655,32.0304394118261,69.0463806737106
"20081216.NYKLAL",2,2010-02-02 00:00:02,"LAL","shot","Lamar Odom",NA,"missed",47.6260904958472,9.7941740900278,24.6549349468223,23.4063778751926
"20081216.NYKLAL",3,2010-02-02 00:08:55,"LAL","shot","Luke Walton",NA,"missed",47.9844559759367,8.44646019116044,24.4873009184481,20.1776610806821
"20081216.NYKLAL",3,2010-02-02 00:07:26,"LAL","shot","Derek Fisher",3,"made",47.5306491844822,8.77185286208987,24.1779973386623,21.2724453224706
"20081216.NYKLAL",3,2010-02-02 00:06:39,"LAL","shot","Lamar Odom",NA,"missed",35.8545246734284,29.9211005447432,31.8291213151526,70.0606678165237
"20081216.NYKLAL",3,2010-02-02 00:05:17,"LAL","shot","Derek Fisher",3,"made",2.49951422074810,6.35085123265162,23.3795887834151,164.238070008166
"20081216.NYKLAL",3,2010-02-02 00:03:28,"LAL","shot","Trevor Ariza",NA,"missed",47.7073275523726,6.33099337434396,23.5733790890641,15.5789160769467
"20081216.NYKLAL",3,2010-02-02 00:01:29,"LAL","shot","Jordan Farmar",NA,"missed",45.0771587325726,20.3279244482983,28.5712585503096,45.3555897317218
"20081216.NYKLAL",3,2010-02-02 00:01:20,"LAL","shot","Trevor Ariza",3,"made",2.24890622519888,10.9016279641073,25.228114480032,154.397685061493
"20081216.NYKLAL",4,2010-02-02 00:11:09,"LAL","shot","Jordan Farmar",NA,"missed",49.2595988032408,11.9755127665121,27.0544088849691,26.2727976459464
"20081216.NYKLAL",4,2010-02-02 00:11:03,"LAL","shot","Trevor Ariza",NA,"missed",28.687044832157,33.2676891377196,33.4713824058446,83.67574118577
"20081216.NYKLAL",4,2010-02-02 00:09:32,"LAL","shot","Trevor Ariza",NA,"missed",1.60376447974704,8.97823369503021,25.0597788657786,159.005847852464
"20081216.NYKLAL",4,2010-02-02 00:05:51,"LAL","shot","Kobe Bryant",3,"made",47.8427629605867,11.41627110634,25.5367003672558,26.5547957080253
"20081216.NYKLAL",4,2010-02-02 00:00:27,"LAL","shot","Trevor Ariza",NA,"missed",1.88355567376129,9.76432730467059,25.0940647564485,157.100927728915
"20081219.LALMIA",1,2010-02-02 00:11:29,"LAL","shot","Derek Fisher",NA,"missed",47.1158597443718,12.5444714315236,25.425872959036,29.5626046804528
"20081219.LALMIA",1,2010-02-02 00:10:56,"LAL","shot","Derek Fisher",3,"made",45.9007304667030,18.8580594079103,28.1507893081889,42.0589240998584
"20081219.LALMIA",1,2010-02-02 00:01:27,"LAL","shot","Jordan Farmar",3,"made",4.15086508356035,19.5026332379784,28.5488901707055,136.911198714275
"20081219.LALMIA",1,2010-02-02 00:00:05,"LAL","shot","Trevor Ariza",NA,"missed",40.9469573583920,24.1474119955674,28.9379155274536,56.559216778577
"20081219.LALMIA",2,2010-02-02 00:09:55,"LAL","shot","Jordan Farmar",3,"made",10.7118896064349,26.7130270837806,30.294156443075,118.141179412241
"20081219.LALMIA",2,2010-02-02 00:08:44,"LAL","shot","Lamar Odom",NA,"missed",13.4004727853462,31.4616696161684,33.5318607691316,110.238304714857
"20081219.LALMIA",2,2010-02-02 00:07:24,"LAL","shot","Sasha Vujacic",NA,"missed",49.4155138409697,6.94993843766861,25.3854084151893,15.8891386880918
"20081219.LALMIA",2,2010-02-02 00:06:35,"LAL","shot","Derek Fisher",3,"made",1.78318178793415,7.72873746184632,24.4694509674054,161.587713401243
"20081219.LALMIA",2,2010-02-02 00:03:48,"LAL","shot","Derek Fisher",NA,"missed",7.48979212041013,23.1074694336858,28.9924563225535,127.153852798181
"20081219.LALMIA",2,2010-02-02 00:02:44,"LAL","shot","Kobe Bryant",3,"made",38.8719160649925,28.3847697896417,31.5931196833291,63.9547854379567
"20081219.LALMIA",2,2010-02-02 00:00:47,"LAL","shot","Kobe Bryant",NA,"missed",8.00702239084058,23.9460652826820,29.3628222510688,125.360863894675
"20081219.LALMIA",3,2010-02-02 00:03:14,"LAL","shot","Derek Fisher",NA,"missed",4.60316782677546,18.9106058012694,27.8144166660689,137.165339644684
"20081219.LALMIA",3,2010-02-02 00:01:10,"LAL","shot","Kobe Bryant",NA,"missed",44.3033758695237,23.3883311895188,30.325473710904,50.4657056606814
"20081219.LALMIA",4,2010-02-02 00:09:17,"LAL","shot","Vladimir Radmanovic",NA,"missed",33.8334138772916,28.8258551196195,30.1489489718103,72.9628062319205
"20081219.LALMIA",4,2010-02-02 00:08:47,"LAL","shot","Sasha Vujacic",3,"made",11.6588936529588,27.8666995202657,30.8955993746009,115.582641751830
"20081219.LALMIA",4,2010-02-02 00:02:02,"LAL","shot","Trevor Ariza",3,"made",6.11436228454113,22.5951389367692,29.4483890135176,129.889804059726
"20081220.LALORL",1,2010-02-02 00:02:51,"LAL","shot","Derek Fisher",NA,"missed",49.1327111918945,11.8978555332869,26.9062579293806,26.2441164872533
"20081220.LALORL",1,2010-02-02 00:00:04,"LAL","shot","Sasha Vujacic",NA,"missed",48.0333432399202,9.58924458059482,24.9497196864904,22.6029451943382
"20081220.LALORL",2,2010-02-02 00:07:52,"LAL","shot","Trevor Ariza",NA,"missed",2.07263772608712,15.7019331206102,27.7887503238875,145.594487055773
"20081220.LALORL",2,2010-02-02 00:04:16,"LAL","shot","Derek Fisher",3,"made",20.4273784144316,29.5037103651557,29.8559507213521,98.8098729158282
"20081220.LALORL",2,2010-02-02 00:03:02,"LAL","shot","Derek Fisher",NA,"missed",13.8729178598151,29.7138298889622,31.7289086421926,110.529661628359
"20081220.LALORL",2,2010-02-02 00:00:02,"LAL","shot","Vladimir Radmanovic",NA,"missed",10.2576361417305,26.7031843820587,30.5024154497940,118.902325486057
"20081220.LALORL",3,2010-02-02 00:09:44,"LAL","shot","Derek Fisher",NA,"missed",9.63448461634107,29.8873235944193,33.6058205470866,117.20836664351
"20081220.LALORL",3,2010-02-02 00:07:28,"LAL","shot","Trevor Ariza",3,"made",48.3743593147956,10.8328430184629,25.7625922849357,24.8653569566664
"20081220.LALORL",3,2010-02-02 00:04:07,"LAL","shot","Kobe Bryant",3,"made",9.14365400699899,24.7158489553258,29.3648922666547,122.682025770403
"20081220.LALORL",3,2010-02-02 00:03:32,"LAL","shot","Kobe Bryant",3,"made",10.2044312867802,27.706117790658,31.4091995532746,118.103024473519
"20081220.LALORL",3,2010-02-02 00:00:04,"LAL","shot","Trevor Ariza",NA,"missed",1.80092751141638,10.6321362198796,25.5193903714143,155.378010889295
"20081220.LALORL",4,2010-02-02 00:11:29,"LAL","shot","Trevor Ariza",NA,"missed",1.53812857833691,12.7687085848302,26.7114082281516,151.443539210338
"20081220.LALORL",4,2010-02-02 00:09:25,"LAL","shot","Sasha Vujacic",NA,"missed",21.0877430869732,30.6655530894641,30.9141052019344,97.2704188209786
"20081220.LALORL",4,2010-02-02 00:08:04,"LAL","shot","Vladimir Radmanovic",3,"made",1.39206789247692,7.56642619892955,24.7908302365465,162.229160526677
"20081220.LALORL",4,2010-02-02 00:06:40,"LAL","shot","Derek Fisher",3,"made",36.3723969855346,30.353915581014,32.4143734213068,69.4610372391093
"20081220.LALORL",4,2010-02-02 00:04:58,"LAL","shot","Vladimir Radmanovic",NA,"missed",42.1816941872239,25.3205581891816,30.5996941513312,55.8404807762648
"20081220.LALORL",4,2010-02-02 00:01:57,"LAL","shot","Lamar Odom",NA,"missed",48.2861650025006,9.6030697543174,25.1885773562139,22.4109466155421
"20081220.LALORL",4,2010-02-02 00:01:30,"LAL","shot","Derek Fisher",NA,"missed",13.2618972924538,28.5149394900072,30.8364205006301,112.374391493444
"20081220.LALORL",4,2010-02-02 00:01:23,"LAL","shot","Derek Fisher",3,"made",26.2821131304372,32.2093681299593,32.2348756692263,87.7205107165155
"20081220.LALORL",4,2010-02-02 00:00:03,"LAL","shot","Sasha Vujacic",NA,"missed",47.7096464554779,13.0057492023334,26.1701653500087,29.799642917205
"20081220.LALORL",4,2010-02-02 00:00:00,"LAL","shot","Kobe Bryant",NA,"missed",42.8601183372084,31.1122284722514,35.8741492934489,60.1418224070253
"20081222.LALMEM",1,2010-02-02 00:05:00,"LAL","shot","Derek Fisher",NA,"missed",28.9429353626911,30.3049392423127,30.5603678275413,82.5869650569114
"20081222.LALMEM",1,2010-02-02 00:01:14,"LAL","shot","Kobe Bryant",NA,"missed",15.0967004727572,30.0988268777728,31.6861913291015,108.212554742317
"20081222.LALMEM",2,2010-02-02 00:11:35,"LAL","shot","Sasha Vujacic",3,"made",45.2305318757426,21.8125308547169,29.7499734834069,47.1549125122181
"20081222.LALMEM",2,2010-02-02 00:07:52,"LAL","shot","Trevor Ariza",NA,"missed",48.0611601099372,12.2066298730206,26.0925069411331,27.8929634940809
"20081222.LALMEM",2,2010-02-02 00:05:16,"LAL","shot","Vladimir Radmanovic",3,"made",12.9626596791204,29.3411089535803,31.7143222633961,112.306142023027
"20081222.LALMEM",2,2010-02-02 00:02:12,"LAL","shot","Kobe Bryant",3,"made",8.97736713825725,27.3939208150841,31.7356528441641,120.323253910374
"20081222.LALMEM",2,2010-02-02 00:01:36,"LAL","shot","Kobe Bryant",3,"made",40.3134085165802,27.0437815552577,31.078394443796,60.4795045749456
"20081222.LALMEM",2,2010-02-02 00:01:12,"LAL","shot","Kobe Bryant",NA,"missed",15.2886979575269,29.6744951019064,31.223149215177,108.121248271926
"20081222.LALMEM",4,2010-02-02 00:09:05,"LAL","shot","Lamar Odom",NA,"missed",33.4460269585252,30.5147626353428,31.6620610522348,74.5287126687962
"20081222.LALMEM",4,2010-02-02 00:07:34,"LAL","shot","Kobe Bryant",NA,"missed",32.3257629189175,32.8871148352046,33.6931613911209,77.4421167042944
"20081222.LALMEM",4,2010-02-02 00:06:26,"LAL","shot","Derek Fisher",NA,"missed",8.07171337888576,25.6244256340433,30.7112044212077,123.449982367443
"20081222.LALMEM",4,2010-02-02 00:04:55,"LAL","shot","Vladimir Radmanovic",NA,"missed",48.0766397519037,6.9919382033404,24.1126212195703,16.8561635213482
"20081222.LALMEM",4,2010-02-02 00:03:45,"LAL","shot","Derek Fisher",3,"made",1.85999772697687,7.48519317037426,24.3205226504969,162.074945181919
"20081222.LALMEM",4,2010-02-02 00:01:23,"LAL","shot","Derek Fisher",NA,"missed",31.7141666256357,30.7455675536767,31.4701439093388,77.6812352982148
"20081222.LALMEM",4,2010-02-02 00:00:34,"LAL","shot","Kobe Bryant",3,"made",11.4316202970222,26.7947814110667,30.0343343297471,116.856807084171
"20081223.LALNOH",1,2010-02-02 00:05:55,"LAL","shot","Sasha Vujacic",3,"made",2.05723645654507,7.31398858199827,24.0803826379168,162.318091259247
"20081223.LALNOH",1,2010-02-02 00:04:25,"LAL","shot","Derek Fisher",NA,"missed",2.4831655472517,7.2664055195637,23.6602722500655,162.114595610495
"20081223.LALNOH",1,2010-02-02 00:03:42,"LAL","shot","Sasha Vujacic",NA,"missed",16.5926726211328,29.0348195352126,30.2275354453156,106.148911001249
"20081223.LALNOH",1,2010-02-02 00:03:02,"LAL","shot","Derek Fisher",NA,"missed",2.30859473929740,7.15802497486584,23.7936376841845,162.492071342506
"20081223.LALNOH",1,2010-02-02 00:02:56,"LAL","shot","Sasha Vujacic",3,"made",21.9169936403632,31.2770663434640,31.4286462843535,95.6295070011331
"20081223.LALNOH",2,2010-02-02 00:10:25,"LAL","shot","Trevor Ariza",3,"made",1.82345917355269,7.63799173175357,24.4026835076455,161.760001411197
"20081223.LALNOH",2,2010-02-02 00:06:17,"LAL","shot","Lamar Odom",NA,"missed",42.5582375561353,24.4989625285380,30.1411823101282,54.3710918825199
"20081223.LALNOH",2,2010-02-02 00:03:56,"LAL","shot","Kobe Bryant",NA,"missed",2.37868777289987,8.69046714738943,24.2332000799689,158.984639412422
"20081223.LALNOH",2,2010-02-02 00:01:09,"LAL","shot","Trevor Ariza",NA,"missed",8.07098711957224,25.2132420635317,30.3693768862637,123.878730552561
"20081223.LALNOH",2,2010-02-02 00:00:21,"LAL","shot","Pau Gasol",3,"made",1.39977767551318,7.95232824189588,24.9040161064849,161.378247490949
"20081223.LALNOH",3,2010-02-02 00:05:09,"LAL","shot","Derek Fisher",NA,"missed",48.1321005923674,7.241769638611,24.2391688247372,17.383328226643
"20081223.LALNOH",3,2010-02-02 00:00:51,"LAL","shot","Derek Fisher",3,"made",48.4772468146402,7.32941811415367,24.594745127519,17.337967226967
"20081223.LALNOH",4,2010-02-02 00:10:24,"LAL","shot","Vladimir Radmanovic",3,"made",1.65536497766152,6.92872510617599,24.3511645701627,163.469026919232
"20081223.LALNOH",4,2010-02-02 00:05:54,"LAL","shot","Vladimir Radmanovic",NA,"missed",48.5029764631763,5.86969220452011,24.2248465259209,14.0223570674707
"20081223.LALNOH",4,2010-02-02 00:04:06,"LAL","shot","Derek Fisher",NA,"missed",40.5042392667383,25.1643023875076,29.5571235050062,58.3619314418302
"20081225.BOSLAL",1,2010-02-02 00:11:13,"LAL","shot","Kobe Bryant",NA,"missed",2.38838979834691,8.51202687411569,24.1607019231058,159.371405782955
"20081225.BOSLAL",1,2010-02-02 00:10:24,"LAL","shot","Derek Fisher",3,"made",34.0462579107843,30.4298195731826,31.7460029207596,73.4436988230202
"20081225.BOSLAL",1,2010-02-02 00:08:58,"LAL","shot","Derek Fisher",NA,"missed",7.1185547823552,26.3890969378408,31.8768022277391,124.121854270611
"20081225.BOSLAL",1,2010-02-02 00:06:20,"LAL","shot","Luke Walton",NA,"missed",48.5534678888507,6.62845962750725,24.4683944431304,15.7177599536144
"20081225.BOSLAL",1,2010-02-02 00:01:46,"LAL","shot","Luke Walton",3,"made",2.22659158892930,4.83092630282044,23.2801627915423,168.023378080518
"20081225.BOSLAL",2,2010-02-02 00:07:32,"LAL","shot","Sasha Vujacic",3,"made",42.1739026380237,24.4415297410451,29.871915035744,54.9061077925327
"20081225.BOSLAL",2,2010-02-02 00:06:05,"LAL","shot","Sasha Vujacic",NA,"missed",37.7525250574108,26.6276650675572,29.5238791876999,64.4093010135044
"20081225.BOSLAL",2,2010-02-02 00:05:00,"LAL","shot","Sasha Vujacic",NA,"missed",8.03899648739025,23.7241617424879,29.1635301453457,125.561935855408
"20081225.BOSLAL",2,2010-02-02 00:04:54,"LAL","shot","Derek Fisher",3,"made",26.4998944744002,32.0971664078534,32.1321921886411,87.324525456414
"20081225.BOSLAL",2,2010-02-02 00:00:42,"LAL","shot","Kobe Bryant",NA,"missed",5.00923286681063,22.9462322220206,30.4328826068170,131.062393669734
"20081225.BOSLAL",2,2010-02-02 00:00:24,"LAL","shot","Luke Walton",3,"made",49.2270970051177,6.34936208627187,25.045291537492,14.6856215630924
"20081225.BOSLAL",3,2010-02-02 00:08:28,"LAL","shot","Derek Fisher",NA,"missed",1.98431282537058,4.71551852603443,23.4937857973077,168.421317945596
"20081225.BOSLAL",3,2010-02-02 00:07:10,"LAL","shot","Kobe Bryant",3,"made",10.0324278101325,26.3791193871293,30.3296250702068,119.570674808373
"20081225.BOSLAL",3,2010-02-02 00:05:54,"LAL","shot","Derek Fisher",NA,"missed",9.00316264806315,24.6401877633762,29.3775025875031,122.992332442074
"20081225.BOSLAL",3,2010-02-02 00:01:53,"LAL","shot","Lamar Odom",3,"made",44.4516518248711,23.8176500771660,30.7513774311711,50.7618089776248
"20081225.BOSLAL",3,2010-02-02 00:01:06,"LAL","shot","Lamar Odom",3,"made",42.2402250445448,24.1810729277786,29.6976370697249,54.5125130293997
"20081225.BOSLAL",4,2010-02-02 00:09:59,"LAL","shot","Lamar Odom",NA,"missed",25.5783940216061,32.730120168766,32.7352303475337,88.9875965276358
"20081225.BOSLAL",4,2010-02-02 00:08:54,"LAL","shot","Sasha Vujacic",NA,"missed",41.820149384439,24.1226354474202,29.4078045124755,55.1128379751043
"20081225.BOSLAL",4,2010-02-02 00:06:11,"LAL","shot","Sasha Vujacic",NA,"missed",41.4936025342904,23.6797726042569,28.8577642091078,55.141744426512
"20081225.BOSLAL",4,2010-02-02 00:05:12,"LAL","shot","Derek Fisher",NA,"missed",37.5956546436064,28.6442730755080,31.2912910555840,66.2636209324402
"20090102.UTALAL",1,2010-02-02 00:05:20,"LAL","shot","Derek Fisher",NA,"missed",13.3963634502143,28.8200634492096,31.0683188859003,111.930877418696
"20090102.UTALAL",1,2010-02-02 00:03:12,"LAL","shot","Sasha Vujacic",NA,"missed",2.33289012126625,5.52928666467778,23.3317569264463,166.291313423008
"20090102.UTALAL",1,2010-02-02 00:03:01,"LAL","shot","Trevor Ariza",3,"made",14.7266223418992,28.9960761736147,30.7622288199674,109.509355366386
"20090102.UTALAL",2,2010-02-02 00:10:53,"LAL","shot","Trevor Ariza",NA,"missed",7.72547078831121,26.1861811429262,31.3707736967967,123.412082455437
"20090102.UTALAL",2,2010-02-02 00:10:27,"LAL","shot","Sasha Vujacic",NA,"missed",13.4052878057119,28.1301419339143,30.4260124908036,112.400529903003
"20090102.UTALAL",2,2010-02-02 00:07:49,"LAL","shot","Lamar Odom",NA,"missed",43.3363088946790,25.2438113389071,31.2004845282155,54.0065274061951
"20090102.UTALAL",2,2010-02-02 00:04:31,"LAL","shot","Kobe Bryant",3,"made",1.52434801124036,5.8834087094292,24.2016680073821,165.930463569126
"20090102.UTALAL",2,2010-02-02 00:03:36,"LAL","shot","Kobe Bryant",NA,"missed",11.4023298074026,28.1570251514204,31.2684297662094,115.776957235571
"20090102.UTALAL",2,2010-02-02 00:01:14,"LAL","shot","Trevor Ariza",NA,"missed",16.2910160818137,27.9427614281885,29.2684867582847,107.310808432811
"20090102.UTALAL",2,2010-02-02 00:00:06,"LAL","shot","Vladimir Radmanovic",NA,"missed",48.5468363075051,8.77278647804633,25.1279780858277,20.4337596310485
"20090102.UTALAL",2,2010-02-02 00:00:04,"LAL","shot","Vladimir Radmanovic",NA,"missed",47.8106682074722,7.18931732303463,23.9167904962741,17.4934684939681
"20090102.UTALAL",3,2010-02-02 00:05:54,"LAL","shot","Luke Walton",NA,"missed",48.1227295149583,9.82613532384858,25.1239637721541,23.0233412893749
"20090102.UTALAL",3,2010-02-02 00:00:55,"LAL","shot","Sasha Vujacic",NA,"missed",47.7843758431263,12.0243302918971,25.7626144156503,27.8226075508742
"20090102.UTALAL",3,2010-02-02 00:00:01,"LAL","shot","Sasha Vujacic",NA,"missed",9.99445215822197,25.8718471170869,29.9085094794409,120.113528516971
